id,uid,region,city,state,country,name,address,latitude,longitude,pincode,chargerType,appName,cpoName,customerCategory,megaChargers
"3625","","South1","Mangaluru","Karnataka","INDIA","Mangaluru Airport Airside","Mangalore Airport Airside Mangaluru karnataka 574142","12.952307","74.873628","","CCS2","AdaniEV Charging","Adani","public","false"
"3626","","West2","Mumbai","Maharashtra","INDIA","Mumbai Airport_Airside T2-V32","  vector 32,Terminal-2,Airside, Mumbai internal airport Mumbai Maharashtra 400099","19.098919","72.876777","","CCS2","AdaniEV Charging","Adani","public","false"
"3627","","West3","Ahmedabad","Gujarat","INDIA","Shantigram-Near Meadows","	Adani Shantigram, Near Meadows Gate 1, Shantigram Township, Nr. Vaishnodevi Circle, SG highway, Ahmedabad Gujarat 382421","23.1590540579655","72.5441526238237","","CCS2","AdaniEV Charging","Adani","public","false"
"3628","","West2","Mumbai","Maharashtra","INDIA","CD49 Food Court","Kaner Phata Mumbai Maharashtra 401303","19.4620124008922","72.8859745122688","","CCS2","AdaniEV Charging","Adani","public","false"
"3629","","South3","Trivandrum","Kerala","INDIA","Trivandrum Airport Airside T2","Trivandrum International Airport Airside, Vallakkadavu, ","8.48","76.92","","CCS2","AdaniEV Charging","Adani","public","false"
"3630","","West3","Shamlaji, Aravalli","Gujarat","INDIA","Krishna Food Court(KFC)","Shamlaji to Himmatnagar Highway, Napadajagir, Shamlaji, Aravalli, Gujart 383245","23.675341733727","73.3273201473392","","CCS2","AdaniEV Charging","Adani","public","false"
"3631","","West3","Ahmedabad","Gujarat","INDIA","Inspire Business Park- Infront ATGL Office","In Front Of Adani Total Gas Office, Crest 4&5, Inspire Business Park, Adani Shantigram, Near Vaishnovdevi Circle","23.1508419603108","72.5466895130814","","CCS2","AdaniEV Charging","Adani","public","false"
"3632","","West3","Ahmedabad","Gujarat","INDIA","Ahmedabad Airport_Airside T2-1","Sardar Vallabhai Patel International Airport Airside, T2, Infront Of ATC Parking Area","23.0726544343718","72.6231520956043","","CCS2","AdaniEV Charging","Adani","public","false"
"3633","","West3","Ahmedabad","Gujarat","INDIA","Ahmedabad Airport_Airside T2-2","Sardar Vallabhai Patel International Airport Airside, T2, Infront Of ATC Parking Area","23.0726544343718","72.6231520956043","","CCS2","AdaniEV Charging","Adani","public","false"
"3634","","West3","Idar","Gujarat","INDIA","Hotel Ashish","9, Gujarat State Highway Himmatnagar-idar Highway Hinglaj, Idar, Gujarat 383110","23.7365336162802","72.9804382659962","","CCS2","AdaniEV Charging","Adani","public","false"
"3635","","West3","Gambhoi","Gujarat","INDIA","Hotel Radhe","Nr Karanpur Petrol Pump, Gambhoi, Himmatnagar, Gujarat - 383030","23.5996357322793","73.0842126120622","","CCS2","AdaniEV Charging","Adani","public","false"
"3636","","North3","Jaipur","Rajasthan","INDIA","Jaipur airport_Airside T2-1","Jaipur International Airport Airside","26.8283576","75.8084224","","CCS2","AdaniEV Charging","Adani","public","false"
"3637","","North3","Jaipur","Rajasthan","INDIA","Jaipur airport_Airside T2-2","Jaipur International Airport Airside","26.8283576","75.8084224","","CCS2","AdaniEV Charging","Adani","public","false"
"3638","","North Central3","Lucknow","Uttar Pradesh","INDIA","Lucknow Airport Airside -1","Lucknow International Airport Airside","26.765588","80.885392","","CCS2","AdaniEV Charging","Adani","public","false"
"3639","","North3","Udaipur","Rajasthan","INDIA","Khalsa Hotel & Restaurant","Paglyaji Road, Rishabhdev, Rashabhdeo, 313802","24.0505293764004","73.6661075185599","","CCS2","AdaniEV Charging","Adani","public","false"
"3640","","West2","Mumbai","Maharashtra","INDIA","Mumbai Airport - SALASAR","P7, MLCP, Terminal 2, Chhatrapati Shivaji Maharaj Int'l Airport Rd, Navpada, Chhatrapati Shivaji International Airport Area, Vile Parle,","19.1007066305996","72.8759040684676","","CCS2","AdaniEV Charging","Adani","public","false"
"3641","","West2","Mumbai","Maharashtra","INDIA","Mumbai Airport - SALASAR","P7, MLCP, Terminal 2, Chhatrapati Shivaji Maharaj Int'l Airport Rd, Navpada, Chhatrapati Shivaji International Airport Area, Vile Parle,","19.1007066305996","72.8759040684676","","CCS2","AdaniEV Charging","Adani","public","false"
"3642","","West3","Ahmedabad","Gujarat","INDIA","Ved Arcade","Opposite Vastral Lake, 200 Ft, Sardar Patel Ring Rd, Near Metro Station, Vastral, Ahmedabad, Gujarat 382418","23.0008063519412","72.6658541949035","","CCS2","AdaniEV Charging","Adani","public","false"
"3643","","East3","Guwahati","Assam","INDIA","Guwahati Airport Airside -1","Guwahati International Airport Airside","26.107758","91.586849","","CCS2","AdaniEV Charging","Adani","public","false"
"3644","","West3","Kheda","Gujarat","INDIA","Hotel Kalapi","Ladvel Chokdi, Kathal Tal, Kheda Dis,  Gujarat 387340","22.9100801471178","73.1227912923847","","CCS2","AdaniEV Charging","Adani","public","false"
"3645","","North3","Rajasmand","Rajasthan","INDIA","The Sky Comfort Shiv Aashray Resort","M/s Shiva's Abode Resort And Restaurants, 120ft Road New Parking Ganesh Nagar, Nathdwara, Rajsamand, Rajasthan","24.9222102542156","73.8150460533735","","CCS2","AdaniEV Charging","Adani","public","false"
"3646","","North Central3","Lucknow","Uttar Pradesh","INDIA","Lucknow Airport Airside -2","Lucknow International Airport Airside","26.761931","80.877111","","CCS2","AdaniEV Charging","Adani","public","false"
"3647","","North3","Dungarpur","Rajasthan","INDIA","Hotel Ashirwad","NH48, Baroti Bichhiwara,Dungarpur,Rajasthan-314801","23.8267499237487","73.5217383198254","","CCS2","AdaniEV Charging","Adani","public","false"
"3648","","West3","Botad","Gujarat","INDIA","The Grand Aarya Hotel","Survey No 1540, T- Junction, Ahmedabad -Bhavnagar highway, Barwala, Botad, Gujarat, 382450","22.1446454915199","71.8967659942023","","CCS2","AdaniEV Charging","Adani","public","false"
"3649","","West3","Rajkot","Gujarat","INDIA","Gallops Food Plaza-Limbdi","Gallops Food Plaza - Limbdi, Rajkot - Ahmedabad Highway, Limbdi, Gujarat,363421","22.5670383533741","71.6957500133361","","CCS2","AdaniEV Charging","Adani","public","false"
"3650","","West3","Fedra","Gujarat","INDIA","Gallops Food Plaza - Fedra","Gallops Food Plaza, Bhavnagar Highway Dhandhuka,Taluka, Fedra, Gujarat,383460","22.4626165780711","72.1584850975864","","CCS2","AdaniEV Charging","Adani","public","false"
"3651","","North Central1","Gurugram","Delhi NCR","INDIA","Zinnia","Candor TechSpace Sector 48 11th and 12th Floors, Gurugram, Haryana 122018","28.425098","77.032027","","CCS2","AdaniEV Charging","Adani","public","false"
"3652","","West3","Dhandhuka","Gujarat","INDIA","Nilam Fast Food - Honest","Bagodra highway, Dhandhuka, Gujarat 382460","22.3998279207103","71.9834002230482","","CCS2","AdaniEV Charging","Adani","public","false"
"3653","","North2","Yamunanagar","Haryana","INDIA","Veera Veera the Dhaba","NH-344, Ambala to Roorkee Highway, Yamuna nagar, Haryana","30.250751085864","77.2105400133054","","CCS2","AdaniEV Charging","Adani","public","false"
"3654","","North2","Rewari","Haryana","INDIA","Dev Sukh Dev Dhaba","Killa No 12,13 and 19, Village Khaliawas Tahsil, Dist Rewari, Haryana -123016","28.1990889593022","76.7389483767283","","CCS2","AdaniEV Charging","Adani","public","false"
"3655","","North3","Udaipur","Rajasthan","INDIA","Jeevanthara Resort","NH-8 Bypass, Government Villas, Udaipur, Rajasthan-313001","24.5308332225446","73.6736859802106","","CCS2","AdaniEV Charging","Adani","public","false"
"3656","","West3","Dhanali","Gujarat","INDIA","Milan Food Court"," Honest Hotel, Nr Dhanali Crossing, Ahmedabad-Mehsana Highway, Gujarat-382705","23.4195476387495","72.3944658809066","","CCS2","AdaniEV Charging","Adani","public","false"
"3657","","West3","Porbander","Gujarat","INDIA","Unique Resort","NH 51, Kuchhdi, Porbandar- Dwaraka  Highway, Porbander - Gujarat - 360579","21.6908196632042","69.5851440371876","","CCS2","AdaniEV Charging","Adani","public","false"
"3658","","North3","Udaipur","Rajasthan","INDIA","The Divine Hills Resort","150 ft NH 58E, Sethji ki Kundal, Udaipur, Rajashtan -313001","24.5074010186707","73.646260487059","","CCS2","AdaniEV Charging","Adani","public","false"
"3659","","West3","Bhavnagar","Gujarat","INDIA","Gallops Food Plaza-Tansa","Gallops Food Plaza, Vavdi, Sarvadar, Ghoga , Bhavnagar, Gujarat - 364210","21.5953525183589","72.1173477553936","","CCS2","AdaniEV Charging","Adani","public","false"
"3660","","North3","Udaipur","Rajasthan","INDIA","The G Mount Valley Resort & Spa","17, Shantivan, Fatrhpura, Near Alok School, Udaipur, Rajasthan - 313001","25.1315806881733","73.5896350073923","","CCS2","AdaniEV Charging","Adani","public","false"
"3661","","North3","Udaipur","Rajasthan","INDIA","Hotel The Rising","Bamniya khet, Aarji No. 305, Khata No. New 150/OLD 146, Airport Road, Dabok, Udaipur, Rajasthan - 313022","24.6237380900082","73.8573961198506","","CCS2","AdaniEV Charging","Adani","public","false"
"3662","","West3","Rajkot","Gujarat","INDIA","Gallops Food Plaza-Morbi","Malia, Morbi, Ahmedabad – Mundra Highway, Gujarat - 385001","23.1041930186743","70.7796560814162","","CCS2","AdaniEV Charging","Adani","public","false"
"3663","","North3","Udaipur","Rajasthan","INDIA","Enrise_Ayaan Resorts","Jhadol Road Village Undri Khurd Teh Girwa, Udaipur, Rajasthan","24.5104784182178","73.6182453544937","","CCS2","AdaniEV Charging","Adani","public","false"
"3664","","North3","Udaipur","Rajasthan","INDIA","Hotel Mandovin","5A, BN College Road, Opp. M.B. Ground, Govindpura, Subhash Nagar, Udaipur, (Rajasthan – 313001)","24.5805660096249","73.7153336736522","","CCS2","AdaniEV Charging","Adani","public","false"
"3665","","North3","Chittorgarh","Rajasthan","INDIA","Hotel Deep Palace","Udaipur – Chittorgrah Road, Rajasthan - 312024","24.6131786129714","74.2550568241683","","CCS2","AdaniEV Charging","Adani","public","false"
"3666","","North3","Nathdwara","Rajasthan","INDIA","Hotel Rajmahal","Nathuwas Choraha, Shrinathji Temple Rd, Mainroad, Nathdwara, Rajasthan 313301","24.9212308179775","73.829201320098","","CCS2","AdaniEV Charging","Adani","public","false"
"3667","","North3","Udaipur","Rajasthan","INDIA","Park Exotica Resort","Queens Road, Opp. To Darpan Gate, Shilpgram, Udaipur, Rajasthan - 313001","24.6127374505303","73.6637578111175","","CCS2","AdaniEV Charging","Adani","public","false"
"3668","","North2","Panipat","Haryana","INDIA","Raunak Garden","Raunak Gardens, Babarpur Road, Panipat, Babarpur,Haryana,132103","29.457016752788","76.9624331644611","","CCS2","AdaniEV Charging","Adani","public","false"
"3669","","North2","Palwal","Haryana","INDIA","Namaste Nation","Namaste Nation, 56/1 K.M. Stone, NH19, Palwal, Haryana, 121102","28.1630113","77.3211836","","CCS2","AdaniEV Charging","Adani","public","false"
"3670","","West2","Thane","Maharashtra","INDIA","Maxus mall","Temba Rd, Bhayandar, Padmavati Nagar, Bhayandar West, Mira Bhayandar, Maharashtra 401101","19.2965770221643","72.8479405846572","","CCS2","AdaniEV Charging","Adani","public","false"
"3671","","North3","Udaipur","Rajasthan","INDIA","Hotel Murlidhar Restro","Hotel Murlidhar Restro, Naya Talab, Barapal, Girwa, Udaipur, Rajasthan- 313801","24.3899276158356","73.6389231388265","","CCS2","AdaniEV Charging","Adani","public","false"
"3672","","West2","Mumbai","Maharashtra","INDIA","Mumbai Airport_Airside T1","Mumbai Airport Airside – T1, Near Gate No.: 1 - 400099","19.0936741596252","72.8579710501449","","CCS2","AdaniEV Charging","Adani","public","false"
"3673","","North Central1","Gurugram","Delhi NCR","INDIA","Google Gurgaon-E-Prakriti","Google Gurgaon-Signature Towers III- Tower A, Sector 15 Part 2, Village Silokhera, Gurugram, Haryana 122002","28.4644255","77.0533881","","CCS2","AdaniEV Charging","Adani","public","false"
"3674","","West3","Ahmedabad","Gujarat","INDIA","ATGL Jay Goga Corporation CNG Station","Adani Hathijan CNG Pump, Besides Nayara Pump, SP Ring Road, Hathijan, Ahmedbad, Gujarat, 382445","22.9552613","72.655518","","CCS2","AdaniEV Charging","Adani","public","false"
"3675","","West3","Kheda","Gujarat","INDIA","ATGL Radhashray Corporation CNG Station","Radhashray Corporation CNG Pump, Survey No.396, Bordi Vilage Ta- Thasra, Gujarat, 388225","22.7945282","73.0836712","","CCS2","AdaniEV Charging","Adani","public","false"
"3676","","West3","Kheda","Gujarat","INDIA","ATGL Padmavati Gas Station","Padmavati Gas Station, Indore- Ahmedabad Highway, Opp. Panthi Hotel, Anara, Gujarat 387630","22.9016371","73.0487341","","CCS2","AdaniEV Charging","Adani","public","false"
"3677","","North3","Kumbhalgarh","Rajasthan","INDIA","Via Lakhela Resort & Spa","Pratap Marg, Fort Road, Adjacent To Lakhela Lake,, Kumbhalgarh, Rajasthan 313325","25.1223966238152","73.5911275599552","","CCS2","AdaniEV Charging","Adani","public","false"
"3678","","North1","Panchkula","Punjab","INDIA","Shivjot Farms & Resorts","Shivjot Farm & Resort, Village Billa, Bunga Road, Opp Shani Mandir, Panchkula, Harayana","30.6549925480763","76.9410323140057","","CCS2","AdaniEV Charging","Adani","public","false"
"3679","","North3","Pushkar","Rajasthan","INDIA","Ananta Spa and Resorts-Pushkar","Leela Sevri, Ajmer Road, Pushkar, Rajasthan - 305001","26.4967491183611","74.5835584949307","","CCS2","AdaniEV Charging","Adani","public","false"
"3680","","North3","Udaipur","Rajasthan","INDIA","Hotel Udaimedian","Hotel Udai Median 3A, Near Lok Kala Mandal, Madhuban, Udaipur, Rajasthan - 313001","24.595006521611","73.6922978814687","","CCS2","AdaniEV Charging","Adani","public","false"
"3681","","North2","Panipat","Haryana","INDIA","Haveli 70 Milestone","Haveli 70 Milestone, Opp to Babar Pur Mandi, Village Shimla Molana, Tehsil & Dist Panipat, Haryana 132103","29.4543840439184","76.9719267235548","","CCS2","AdaniEV Charging","Adani","public","false"
"3682","","North2","Sonipat","Haryana","INDIA","Hawai Adda","G T Road, Murthal, Sonipat,Haryana 131027","29.0477992306313","77.066581108281","","CCS2","AdaniEV Charging","Adani","public","false"
"3683","","North3","Udaipur","Rajasthan","INDIA","Bhagyasali Hotel","Near Vivek Marbles, Rashbheo ,Udaipur,Rajasthan 313802","24.0899069561347","73.6858303945888","","CCS2","AdaniEV Charging","Adani","public","false"
"3684","","North3","Barmer","Rajasthan","INDIA","Sara Hotel","Mihira Hotels & Resorts, Plot 1, Nehru Nagar, Barmer, Rajasthan 344001","25.9241429","72.2405938","","CCS2","AdaniEV Charging","Adani","public","false"
"3685","","West3","Valsad","Gujarat","INDIA","Hotel Bhilad Gate","Hotel Bhilad Gate, LS No 239, Village Nandigam, NH 48, Taluk: Umbergaon, Valsad, Gujarat 396105","20.2342402","72.8826035","","CCS2","AdaniEV Charging","Adani","public","false"
"3686","","West2","PUNE","Maharashtra","INDIA","Orville Business Port","Konark Campus, West Ave, Konark Nagar, Mhada Colony, Viman Nagar, Pune, Maharashtra  411014","18.5699165065696","73.9111767549127","","CCS2","AdaniEV Charging","Adani","public","false"
"3687","","North2","Murthal","Haryana","INDIA","Mojoland","Mojoland,54th Milestone, Grand Trunk Rd, Murthal, Haryana 131039","29.0759868","77.0609372","","CCS2","AdaniEV Charging","Adani","public","false"
"3688","","South1","Bengaluru","Karnataka","INDIA","The Elite Narasapura","The Elite Narasapura, (Radisson Individuals), 92/4,Bellur Village, Narasapura, Bengaluru, Karnataka 563133","13.1348777630822","77.9884937357075","","CCS2","AdaniEV Charging","Adani","public","false"
"3689","","North3","Udaipur","Rajasthan","INDIA","Historia Royal","Historia Royal, 100 feet road, Khara Kuwa, New Bhupalpura, Udaipur, Rajasthan 313001","24.5932650026408","73.7098291877623","","CCS2","AdaniEV Charging","Adani","public","false"
"3690","","North3","Jaipur","Rajasthan","INDIA","Ananta Spa and Resort-Jaipur","Gram Ghatajaldhari, Jamwaramgarh,Jamwa, 6km off Delhi-Jaipur Natrional highway,Nr Jaipur Dental College, Jaipur, Rajasthan 302001","27.0887666","76.0066219","","CCS2","AdaniEV Charging","Adani","public","false"
"3691","","North3","Sirohi","Rajasthan","INDIA","Hotel Green Way","17,18 Near HP Petrol Pump & Ajari, Fatak, Pindwara, Ajari Fatak Ke Pass, Ajari, Pindwara, Sirohi, Rajasthan - 307022","24.7636275817691","73.0244641990001","","CCS2","AdaniEV Charging","Adani","public","false"
"3692","","North Central3","Muzaffarnagar","Uttar Pradesh","INDIA","Hotel Torchi","S.P.S Group, Plot No 1, Khasra Number 20, Badhedi Chowk, NH 58, 71 Milestone, Muzaffarnagar, Uttar Pradesh-251307","29.544668","77.742988","","CCS2","AdaniEV Charging","Adani","public","false"
"3693","","North3","Udaipur","Rajasthan","INDIA","Hotel Tulsi Manglam","C/o Kesar Devi Bhoi, Near Petrol Pump, Menar, NH 76, Airport Road, Udaipur, Rajasthan - 313602","24.6105430614338","74.0790605923127","","CCS2","AdaniEV Charging","Adani","public","false"
"3694","","North Central3","Ayodhya","Uttar Pradesh","INDIA","MRF Centre - Near Kashiram Colony-ANN","MRF Centre - Near Kashiram Colony, Karsewakpuram, Ayodhya, UP, 224123","26.791543","82.211235","","CCS2","AdaniEV Charging","Adani","public","false"
"3695","","North1","Jind","Punjab","INDIA","Rajaji Hotels & Dhaba","Rajaji Hotels & Dhaba, Jind, Teg Bahadurpur, Haryana 126102","29.334366","76.356643","","CCS2","AdaniEV Charging","Adani","public","false"
"3696","","North Central3","Hapur Road","Uttar Pradesh","INDIA","Shiva Tourist Dhaba-Hapur","Avneesh Sharma, NH 09, Delhi,Hapur Road,Hapur, Uttar Pradesh-245201","28.7180770950197","77.7065714256411","","CCS2","AdaniEV Charging","Adani","public","false"
"3697","","North Central3","Faizabad","Uttar Pradesh","INDIA","Vending Zone - In front of Chakbandi Office-ANN","Vending Zone - In Front Of Chakbandi Office, Krishna Palace, Maqbara Road, Sursari Colony, Lajpat Nagar, Faizabad, 224001","26.772046","82.135209","","CCS2","AdaniEV Charging","Adani","public","false"
"3698","","North3","Sirohi","Rajasthan","INDIA","Rajhans Hotel","Rajhans Hotel, Patumburi, Udvariya, Toll Naka Udvariya, Tal: Pindwara, Dist: Sirohi, Rajasthan 307023","24.6295191","72.9017812","","CCS2","AdaniEV Charging","Adani","public","false"
"3699","","East1","Midnapore","West Bengal","INDIA","Hotel Annapurna Inn","Hotel Annapurna Inn,Montageriya, Near Rampura Toll Plaza, Kharagpur, West Bengal 721437","22.266869","87.393437","","CCS2","AdaniEV Charging","Adani","public","false"
"3700","","East1","Paschim Medinipur","West Bengal","INDIA","Hotel Rio","Hotel Rio, Dag No 900, Billeswar Temple Road, Besides NH6, Dhamtore, Kishmat Dhamtor, Paschim Medinipur, West Bengal 721126","22.3936048952805","87.5940377181375","","CCS2","AdaniEV Charging","Adani","public","false"
"3701","","Central2","Bilaspur","Chhattisgarh","INDIA","Purnam Mall","Purnam Mall (Gandharvi Builders Pvt Ltd),  Parking cum Commercial Complex, Main Market, Bilaspur, Himachal Pradesh 174001","31.33991021","76.7646395948905","","CCS2","AdaniEV Charging","Adani","public","false"
"3702","","North3","Chomu","Rajasthan","INDIA","R Chandra’ Palace","NH 52,CHOMU BY-PASS,CHOMU JAIPUR JAIPUR, Sikar Rd, Gurudham Colony, Chomu, Rajasthan 303702","27.1759645","75.7387547","","CCS2","AdaniEV Charging","Adani","public","false"
"3703","","North2","Shimla","Himachal Pradesh","INDIA","Kufri Fun Campus","Kufri Fun Campus Pvt Ltd, Tehsil Theog, Village Gallu, PO Fagu, Shimla, Himachal Pradesh 171209","31.0891754534589","77.2867246828028","","CCS2","AdaniEV Charging","Adani","public","false"
"3704","","West3","Vadodara","Gujarat","INDIA","Sayaji Nagar Gruh-VMC","Shankheshwar Parshwanath Marg, Vidyutnagar Colony, Punit Nagar, Haripura, Vadodara, Gujarat 390020","22.300868","73.167839","","CCS2","AdaniEV Charging","Adani","public","false"
"3705","","West3","Vadodara","Gujarat","INDIA","EME circle-VMC","GJ SH 11, Amit Nagar, Kalyan Nagar, Karelibagh, Vadodara, Gujarat 390002","22.32521","73.195823","","CCS2","AdaniEV Charging","Adani","public","false"
"3706","","West3","Vadodara","Gujarat","INDIA","Ajwa road ratri bazar-VMC","Nehru Chacha Nagar, Sayaji Park Society, Vadodara, Gujarat 390019","22.32426","73.254764","","CCS2","AdaniEV Charging","Adani","public","false"
"3707","","South1","Bengaluru","Karnataka","INDIA","The Pride Hotel Bangalore","The Pride hotel, 93, Richmond Road, Bengaluru, Bengaluru urban, Karnataka, 560025","12.9663437997805","77.6011818290546","","CCS2","AdaniEV Charging","Adani","public","false"
"3708","","North Central3","Amroha","Uttar Pradesh","INDIA","Gajraula Haveli Resort","NH 24, Moradabad Road, Gajaraula, Amroha, UP 244235","28.8376813","78.272771","","CCS2","AdaniEV Charging","Adani","public","false"
"3709","","North3","Khokharwas","Rajasthan","INDIA","Hotel Krishnaraj","NH27, Chittorgarh, Bhatewar, Udaipur, Rajasthan- 313601","24.6180169094179","74.0240516136055","","CCS2","AdaniEV Charging","Adani","public","false"
"3710","","East1","Malda","West Bengal","INDIA","Pardesi Dhaba","Pardesi Dhaba and Hotel , Plot No 784/785, NH 34, Narayanpur, Simul Dhab, Malda, West Bengal 732128","25.0778957","88.1426205","","CCS2","AdaniEV Charging","Adani","public","false"
"3711","","East1","Murshidabad","West Bengal","INDIA","Lucky Hotel & Guest house","Village Bokhara, PS Sagardighi, Murshidabad, West bengal - 742 226","24.2953335","88.0357183","","CCS2","AdaniEV Charging","Adani","public","false"
"3712","","West2","Aurangabad","Maharashtra","INDIA","Hotel Kream n krunch","Hotel Kream N Krunch Lounge Restaurant, Post plot No 1, Satyadharam Complex, Off SFS School, Mahesh Nagar, Jalna Road, Tq Aurangabad Dist, Aurangabad, Maharashtra- 431001","19.8765162","75.3464383","","CCS2","AdaniEV Charging","Adani","public","false"
"3713","","East1","Jalpaiguri","West Bengal","INDIA","Hotel Solo Ana Bengali","Fatapukur , Raiganj, Jalpaiguri, West Bengal 735134","26.5713983","0","","CCS2","AdaniEV Charging","Adani","public","false"
"3714","","West2","PUNE","Maharashtra","INDIA","Pride Hotel-Pune","The Pride Hotel, 5, University Rd, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005","18.5321959426768","73.8475018767193","","CCS2","AdaniEV Charging","Adani","public","false"
"3715","","North3","Jaipur","Rajasthan","INDIA","Hotel Siddharsh Heritage","Hotel Siddharsh Heritage,Terminal 1, Samrat Nagar 140-141, Opposite Airport, Sanganer, Jaipur, Rajasthan,302011","26.8258701","75.807159","","CCS2","AdaniEV Charging","Adani","public","false"
"3716","","North Central3","Agra","Uttar Pradesh","INDIA","Khattar Cold Storage","Khattar Cold Storage Pvt Ltd., Khasra No 451, Opp Shivalik Public School, Bichpuri Road, Bodla, Agra, Uttar Pradesh, 282007","27.1780577","77.9241492","","CCS2","AdaniEV Charging","Adani","public","false"
"3717","","North2","Nada Sahib","Haryana","INDIA","Gurudwara Nada Sahib","Inside Multilevel Parking , Gurudwara Nada Saheb Road, Chaunki, Nada Sahib, Haryana, 134109","30.69410499","76.88206666","","CCS2","AdaniEV Charging","Adani","public","false"
"3718","","West3","Vadodara","Gujarat","INDIA","Kapurai Entry point-VMC","Jalaram Nagar, Kendranagar, Vadodara, Gujarat 390025","22.275854","73.240039","","CCS2","AdaniEV Charging","Adani","public","false"
"3719","","West3","Vadodara","Gujarat","INDIA","Manjalpur Lake-VMC","Kubereshwar Mahadev Marg, Dahibanagar Society, Krupal Society, Manjalpur, Vadodara, Gujarat 390011","22.27602","73.198141","","CCS2","AdaniEV Charging","Adani","public","false"
"3720","","North3","Neelka","Rajasthan","INDIA","Dev Sukhdev Restaurant & Resort","Dev Sukhdev Restaurant & Resort, Neelka Shahpura NH 48, Delhi - Jaipur Expy, Neelka, Rajasthan 303119","26.9000762","75.7255187","","CCS2","AdaniEV Charging","Adani","public","false"
"3721","","North Central3","Delhi","Uttar Pradesh","INDIA","Hotel Pride Plaza","Hotel Pride Plaza, Aerocity, New delhi, 110037","28.5530803640173","77.1228892419717","","CCS2","AdaniEV Charging","Adani","public","false"
"3722","","East1","Dinajpur","West Bengal","INDIA","Eureka Hotel & Restaurant","Vill Itahar PO, -Itahar, Uttar Dinajpur, West Bengal 733128","25.4414953","88.1771361","","CCS2","AdaniEV Charging","Adani","public","false"
"3723","","East1","Jalpaiguri","West Bengal","INDIA","The Reserve Gorumara","The Reserve Gorumara, Chawk Moulani Harisova, Hari Saba, Lataguri, Jalpaiguri,west Bengal 735219","26.682673","88.761382","","CCS2","AdaniEV Charging","Adani","public","false"
"3724","","East1","NewTown","West Bengal","INDIA","Pride Plaza Hotel-Kolkata","Pride Plaza Hotel, BG Block (Newtown), Action Area I, Newtown, West Bengal 700156","22.5826084502876","88.4629664767193","","CCS2","AdaniEV Charging","Adani","public","false"
"3725","","North3","Udaipur","Rajasthan","INDIA","Geetanjali University","Manava Kheda, Geetanjali Medicity, NH8, Girwa Udaipur, Rajasthan,313001","24.5544597","73.7326712","","CCS2","AdaniEV Charging","Adani","public","false"
"3726","","North1","Sas Nagar","Punjab","INDIA","Hotel Mandarin ( A&K Enterprises)","A & K Enterprises at Plot no. 4, 5, 6, Zirakpur Kalka Highway, Dhakoli, Zirakpur, Sas Nagar, Punjab, 140603","30.66518272","76.84695827","","CCS2","AdaniEV Charging","Adani","public","false"
"3727","","East1","Durgapur","West Bengal","INDIA","Hotel Highway Central","Hotel highway central, near shiv shakti dham, Gopalmath, GT road, Durgapur, West Bengal, 713217","23.5747506","87.2357652","","CCS2","AdaniEV Charging","Adani","public","false"
"3728","","West3","Ahmedabad","Gujarat","INDIA","Hotel Pride Plaza - Ahmedabad","Pride Plaza Hotel, Judges Bungalow Road, Bodakdev, Ahmedabad, Gujarat-380054","23.0390652268764","72.5147034153438","","CCS2","AdaniEV Charging","Adani","public","false"
"3729","","West3","Vadodara","Gujarat","INDIA","Jambuva entry point-VMC","Makarpura Rd, Himmat Nagar, Makarpura, Vadodara, Gujarat 390013","22.226962","73.18734","","CCS2","AdaniEV Charging","Adani","public","false"
"3730","","West3","Vadodara","Gujarat","INDIA","Kamalanagar Lake-VMC","01, Ajwa Rd, Anand Mangal Society, Kamla Nagar, Madhavpura, Vadodara, Gujarat 390019","22.31922","73.2496","","CCS2","AdaniEV Charging","Adani","public","false"
"3731","","North2","Rohtak","Haryana","INDIA","Royal Delight Resorts","The Royal Delight Resort, 05 kms from Madina Toll, in front of Akashvani Radio,Killa Nbr 176/17 24 186 /4, Gindhran,NH-09,   Madina, Rohtak, Haryana 124111.","28.9227166661759","76.4482652949594","","CCS2","AdaniEV Charging","Adani","public","false"
"3732","","North2","Kaithal","Haryana","INDIA","Batta Jhilmil","NH152, Nr Kailram Bus Stand, Village, Batta, Kaithal, Haryana 136117","29.7153800809912","76.3550965633286","","CCS2","AdaniEV Charging","Adani","public","false"
"3733","","North2","Kaithal","Haryana","INDIA","Kaithal Haveli","Kaithal Haveli, Khilla No 13/1, Rect 107, VPO- Peoda, Peoda, Kaithal, Haryana 136027","29.7350299395561","76.4118766348879","","CCS2","AdaniEV Charging","Adani","public","false"
"3734","","North1","Sas Nagar","Punjab","INDIA","Alpha Chandigarh Hospital","Ground floor , Alpha Chandigarh Hospital , Chandigarh-Ludhiyana Hospital , Chandigarh University , Mamunpur , SAS Nagar , Punjab - 140413","30.7714186885807","76.581098562238","","CCS2","AdaniEV Charging","Adani","public","false"
"3735","","East1","Malda","West Bengal","INDIA","Hotel Megha cum restaurant","Dumadighi,NH34, 8-Mile Bus stand, PO Dumadighi,PS-Malda West Bengal 732128","25.1048524","88.1411083","","CCS2","AdaniEV Charging","Adani","public","false"
